chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
13	34500000	35770000	13	34500000	35770000	255,255,0	0.44554	0.24661	0.29572	0.48438	0.4313
13	43140000	44450000	13	43140000	44450000	255,255,0	1.1408	0.21328	0.20261	0.58205	0.65385
13	78700000	79600000	13	78700000	79600000	255,255,0	0.67609	0.22216	0.17589	0.47012	0.52
13	80220000	81070000	13	80220000	81070000	255,255,0	1.057	0.19292	0.16998	0.58693	0.69767
13	73350000	74300000	13	73350000	74300000	255,255,0	1.2858	0.1725	0.17312	0.7633	0.68573
13	22200000	23350000	13	22200000	23350000	255,255,0	0.84844	0.16211	0.17458	0.65487	0.56836
13	96820000	97620000	13	96820000	97620000	255,255,0	1.169	0.15702	0.14129	0.58188	0.805
13	108870000	109570000	13	108870000	109570000	255,255,0	1.3342	0.14243	0.10987	0.76816	0.74432
13	39620000	40200000	13	39620000	40200000	255,255,0	1.089	0.10523	0.091298	0.60523	0.60999
13	19270000	19560000	13	19270000	19560000	255,255,0	1.1691	0.14018	0.054899	0.65238	0.59524
13	75340000	75800000	13	75340000	75800000	255,255,0	1.3055	0.096344	0.098421	0.57089	0.77127
13	77580000	78090000	13	77580000	78090000	255,255,0	1.2946	0.096299	0.097376	0.80769	0.54308
13	96150000	96650000	13	96150000	96650000	255,255,0	1.0377	0.09048	0.10291	0.6752	0.6304
13	113160000	113550000	13	113160000	113550000	255,255,0	1.0447	0.11095	0.080625	0.50263	0.73421
13	26140000	26670000	13	26140000	26670000	255,255,0	1.0915	0.07732	0.11027	0.74662	0.65256
13	29480000	29940000	13	29480000	29940000	255,255,0	0.96439	0.098603	0.087845	0.66864	0.5586
13	70140000	70410000	13	70140000	70410000	255,255,0	1.4368	0.081801	0.10354	0.78571	0.52198
13	90450000	91570000	13	90450000	91570000	255,255,0	0.87959	0.13623	0.048913	0.54114	0.5896
13	28620000	29380000	13	28620000	29380000	255,255,0	1.417	0.086575	0.098152	0.81233	0.82704
13	40600000	41300000	13	40600000	41300000	255,255,0	1.2212	0.094181	0.088994	0.51904	0.76167
13	48650000	49170000	13	48650000	49170000	255,255,0	1.1135	0.090987	0.091808	0.71731	0.5014
13	30700000	31440000	13	30700000	31440000	255,255,0	1.3721	0.077866	0.10202	0.79612	0.71107
13	27940000	28580000	13	27940000	28580000	255,255,0	1.3116	0.077974	0.10066	0.75879	0.78418
13	93850000	94020000	13	93850000	94020000	255,255,0	1.313	0.090183	0.087304	0.70833	0.70833
13	24030000	24490000	13	24030000	24490000	255,255,0	0.93229	0.077616	0.090347	0.54064	0.68431
13	60490000	61010000	13	60490000	61010000	255,255,0	1.4702	0.07495	0.092911	0.5503	0.82692
13	79880000	80150000	13	79880000	80150000	255,255,0	1.2231	0.079533	0.086422	0.62088	0.78571
13	42230000	42860000	13	42230000	42860000	255,255,0	1.4476	0.071768	0.090113	0.66835	0.80948
13	90440000	91680000	13	90440000	91680000	255,255,0	1.4818	0.074203	0.083945	0.97373	0.63502
13	32020000	32330000	13	32020000	32330000	255,255,0	0.92593	0.070064	0.084502	0.51174	0.61174
13	103220000	103520000	13	103220000	103520000	255,255,0	1.8012	0.074695	0.0787	0.88	0.89778
13	30690000	31280000	13	30690000	31280000	255,255,0	1.1278	0.070544	0.082397	0.78247	0.503
13	24560000	24810000	13	24560000	24810000	255,255,0	1.2014	0.077647	0.070817	0.6859	0.76282
13	27940000	28400000	13	27940000	28400000	255,255,0	1.2714	0.054774	0.09044	0.85822	0.69943
13	45050000	45550000	13	45050000	45550000	255,255,0	1.4959	0.063714	0.073746	0.7712	0.752
13	32460000	32890000	13	32460000	32890000	255,255,0	1.1466	0.083372	0.053111	0.75108	0.57792
13	37390000	37630000	13	37390000	37630000	255,255,0	0.98237	0.05011	0.084962	0.50321	0.66303
13	52390000	52780000	13	52390000	52780000	255,255,0	1.6767	0.058032	0.074678	0.87105	0.74474
13	98670000	99030000	13	98670000	99030000	255,255,0	0.82221	0.058611	0.07387	0.56481	0.5463
13	97730000	98010000	13	97730000	98010000	255,255,0	1.4719	0.090732	0.040534	0.85204	0.85204
13	95830000	96060000	13	95830000	96060000	255,255,0	1.4325	0.058568	0.071703	0.7803	0.79545
13	21050000	21500000	13	21050000	21500000	255,255,0	1.2796	0.06493	0.064119	0.77668	0.76482
13	92950000	93350000	13	92950000	93350000	255,255,0	1.8215	0.064389	0.060364	0.9075	0.9425
13	81120000	81470000	13	81120000	81470000	255,255,0	1.8371	0.056485	0.0648	0.91176	0.92484
13	26750000	27040000	13	26750000	27040000	255,255,0	1.4307	0.070781	0.049629	0.87143	0.75714
13	31790000	32000000	13	31790000	32000000	255,255,0	1.0846	0.062178	0.058181	0.62727	0.66364
13	47070000	47320000	13	47070000	47320000	255,255,0	1.6096	0.048433	0.071639	0.78846	0.8141
13	28880000	29250000	13	28880000	29250000	255,255,0	1.4456	0.042224	0.07764	0.88012	0.85673
13	95290000	95660000	13	95290000	95660000	255,255,0	1.014	0.051472	0.067691	0.6345	0.69298
13	99090000	99320000	13	99090000	99320000	255,255,0	1.3392	0.065559	0.05316	0.82576	0.75
13	45590000	45900000	13	45590000	45900000	255,255,0	1.8015	0.064239	0.054068	0.87917	0.8875
13	28400000	28570000	13	28400000	28570000	255,255,0	1.1202	0.042816	0.073848	0.68056	0.70833
13	25310000	25580000	13	25310000	25580000	255,255,0	1.068	0.057956	0.058431	0.56355	0.79696
13	75930000	76180000	13	75930000	76180000	255,255,0	1.0877	0.066091	0.045877	0.65019	0.53201
13	51980000	52370000	13	51980000	52370000	255,255,0	1.6983	0.061795	0.050108	0.75526	0.89211
13	50230000	50440000	13	50230000	50440000	255,255,0	1.4926	0.05936	0.052024	0.79822	0.7369
13	41640000	41810000	13	41640000	41810000	255,255,0	1.3035	0.062448	0.047626	0.68056	0.68056
13	49370000	49770000	13	49370000	49770000	255,255,0	1.2855	0.053757	0.056159	0.8225	0.6075
13	47560000	47820000	13	47560000	47820000	255,255,0	1.0458	0.055743	0.053919	0.67729	0.50758
13	30320000	30700000	13	30320000	30700000	255,255,0	1.2035	0.05061	0.058922	0.5928	0.82548
13	38420000	38620000	13	38420000	38620000	255,255,0	1.0986	0.055274	0.05396	0.55	0.73
13	59960000	60240000	13	59960000	60240000	255,255,0	1.4679	0.05416	0.053233	0.7602	0.71939
13	49860000	50200000	13	49860000	50200000	255,255,0	1.5124	0.05759	0.049635	0.7474	0.82353
13	44790000	45030000	13	44790000	45030000	255,255,0	1.7587	0.041717	0.064291	0.8125	0.85417
13	61030000	61210000	13	61030000	61210000	255,255,0	1.3606	0.060081	0.045827	0.74074	0.59259
13	27280000	27510000	13	27280000	27510000	255,255,0	1.1011	0.038822	0.066417	0.55303	0.81061
13	23370000	23610000	13	23370000	23610000	255,255,0	1.1685	0.069026	0.035004	0.84028	0.60417
13	113280000	113540000	13	113280000	113540000	255,255,0	1.4785	0.044494	0.058888	0.80473	0.8284
13	20250000	20550000	13	20250000	20550000	255,255,0	0.99866	0.062474	0.040147	0.73439	0.58232
13	27520000	27930000	13	27520000	27930000	255,255,0	1.8624	0.053692	0.047949	0.95	0.93571
13	76450000	76630000	13	76450000	76630000	255,255,0	1.1822	0.058922	0.042706	0.71605	0.54321
13	45060000	45230000	13	45060000	45230000	255,255,0	1.112	0.076051	0.025396	0.68056	0.51389
13	111100000	111240000	13	111100000	111240000	255,255,0	0.94473	0.081679	0.019474	0.57143	0.57143
13	49160000	49350000	13	49160000	49350000	255,255,0	1.4361	0.042647	0.056117	0.72222	0.74444
13	41950000	42230000	13	41950000	42230000	255,255,0	1.5716	0.052993	0.04479	0.79082	0.81122
13	24290000	24470000	13	24290000	24470000	255,255,0	1.0932	0.032083	0.065002	0.64198	0.74074
13	110850000	111080000	13	110850000	111080000	255,255,0	1.3835	0.053599	0.043384	0.81061	0.7803
13	28620000	28870000	13	28620000	28870000	255,255,0	1.2288	0.051407	0.045342	0.8141	0.75
13	45910000	46100000	13	45910000	46100000	255,255,0	1.3319	0.049585	0.045657	0.76667	0.67778
13	111580000	111720000	13	111580000	111720000	255,255,0	0.86761	0.043124	0.050221	0.53061	0.53061
13	96270000	96490000	13	96270000	96490000	255,255,0	0.98024	0.054428	0.038473	0.54545	0.76033
13	24980000	25150000	13	24980000	25150000	255,255,0	0.75046	0.052918	0.039803	0.5089	0.53558
13	95060000	95270000	13	95060000	95270000	255,255,0	0.94509	0.051837	0.040315	0.68182	0.57273
13	20760000	21040000	13	20760000	21040000	255,255,0	1.0959	0.045194	0.046947	0.68878	0.7398
13	29240000	29390000	13	29240000	29390000	255,255,0	0.75959	0.027486	0.064098	0.51786	0.51786
13	100900000	101170000	13	100900000	101170000	255,255,0	1.3293	0.035062	0.056458	0.78571	0.85165
13	21510000	21770000	13	21510000	21770000	255,255,0	1.2416	0.043248	0.048169	0.8284	0.72189
13	25570000	25740000	13	25570000	25740000	255,255,0	0.85851	0.057551	0.03336	0.625	0.51389
13	21860000	22060000	13	21860000	22060000	255,255,0	1.1592	0.04832	0.042126	0.77	0.73
13	76250000	76440000	13	76250000	76440000	255,255,0	1.0097	0.041965	0.047797	0.56667	0.58889
13	30080000	30290000	13	30080000	30290000	255,255,0	1.0977	0.042113	0.046686	0.75455	0.68182
13	51680000	51900000	13	51680000	51900000	255,255,0	1.2983	0.051608	0.037128	0.76033	0.64463
13	21060000	21280000	13	21060000	21280000	255,255,0	1.0255	0.058223	0.029929	0.76033	0.54545
13	53230000	53420000	13	53230000	53420000	255,255,0	0.95332	0.053734	0.034396	0.54404	0.57016
13	100560000	100890000	13	100560000	100890000	255,255,0	0.91981	0.047964	0.039805	0.58456	0.63603
13	100300000	100550000	13	100300000	100550000	255,255,0	1.2192	0.043429	0.040611	0.73718	0.78846
13	25800000	26090000	13	25800000	26090000	255,255,0	1.0379	0.037739	0.046271	0.62381	0.76667
13	51490000	51650000	13	51490000	51650000	255,255,0	0.94524	0.030358	0.050749	0.51562	0.57812
13	101200000	101360000	13	101200000	101360000	255,255,0	0.88251	0.053629	0.02718	0.64062	0.51562
13	48670000	48880000	13	48670000	48880000	255,255,0	1.2919	0.052644	0.02806	0.79091	0.64545
13	42900000	43120000	13	42900000	43120000	255,255,0	1.0536	0.038543	0.041459	0.67769	0.54545
13	46720000	46890000	13	46720000	46890000	255,255,0	1.2579	0.037861	0.040738	0.70833	0.68056
13	27940000	28100000	13	27940000	28100000	255,255,0	0.92741	0.061999	0.016019	0.67188	0.54688
13	20550000	20750000	13	20550000	20750000	255,255,0	0.95529	0.0286	0.048937	0.59	0.69
13	49870000	50020000	13	49870000	50020000	255,255,0	1.026	0.054706	0.020223	0.625	0.55357
13	42470000	42690000	13	42470000	42690000	255,255,0	1.1829	0.03113	0.043669	0.6281	0.72727
13	110280000	110470000	13	110280000	110470000	255,255,0	0.99649	0.042004	0.027558	0.61111	0.63333
13	46540000	46710000	13	46540000	46710000	255,255,0	0.91348	0.033548	0.035236	0.56069	0.51675
13	91740000	92470000	13	91740000	92470000	255,255,0	1.7739	0.023668	0.0438	0.93769	0.97673
13	92020000	92470000	13	92020000	92470000	255,255,0	1.4169	0.017307	0.048836	0.59881	0.95455
13	46140000	46320000	13	46140000	46320000	255,255,0	1.0391	0.039315	0.023394	0.64198	0.59259
13	100090000	100270000	13	100090000	100270000	255,255,0	0.89351	0.022566	0.037407	0.54321	0.66667
13	111720000	111890000	13	111720000	111890000	255,255,0	0.9747	0.035243	0.024503	0.625	0.65278
13	99920000	100090000	13	99920000	100090000	255,255,0	1.0016	0.026701	0.031019	0.68056	0.68056
13	31440000	31630000	13	31440000	31630000	255,255,0	0.80353	0.025571	0.023246	0.54444	0.52222
14	79340000	81380000	14	79340000	81380000	255,255,0	0.71509	0.33452	0.3477	0.61669	0.46751
14	29160000	30740000	14	29160000	30740000	255,255,0	1.1016	0.29879	0.29357	0.62794	0.58725
14	62620000	63750000	14	62620000	63750000	255,255,0	1.1043	0.23072	0.19339	0.61184	0.72212
14	38370000	39370000	14	38370000	39370000	255,255,0	0.89987	0.19757	0.21132	0.5716	0.5944
14	33040000	34270000	14	33040000	34270000	255,255,0	0.9568	0.17025	0.20191	0.7779	0.40904
14	30000000	30690000	14	30000000	30690000	255,255,0	1.0899	0.14473	0.16482	0.58571	0.63613
14	57920000	58550000	14	57920000	58550000	255,255,0	1.4609	0.12947	0.10517	0.75907	0.83165
14	37710000	38350000	14	37710000	38350000	255,255,0	1.1891	0.088714	0.13594	0.79492	0.57715
14	22110000	22750000	14	22110000	22750000	255,255,0	0.83077	0.11089	0.11166	0.54297	0.45996
14	68480000	69310000	14	68480000	69310000	255,255,0	1.3493	0.13246	0.067474	0.54413	0.90999
14	78510000	79180000	14	78510000	79180000	255,255,0	1.0725	0.070687	0.12896	0.60137	0.67027
14	89570000	90270000	14	89570000	90270000	255,255,0	1.0586	0.10456	0.094191	0.58122	0.51755
14	91780000	92440000	14	91780000	92440000	255,255,0	0.93215	0.11033	0.088062	0.50138	0.57851
14	76470000	77150000	14	76470000	77150000	255,255,0	1.1253	0.094052	0.10227	0.56315	0.72059
14	36500000	37040000	14	36500000	37040000	255,255,0	1.062	0.11449	0.081622	0.55122	0.66033
14	56330000	56940000	14	56330000	56940000	255,255,0	1.266	0.10925	0.085487	0.5129	0.86344
14	72330000	72900000	14	72330000	72900000	255,255,0	1.4379	0.1089	0.08148	0.64388	0.89549
14	24790000	24920000	14	24790000	24920000	255,255,0	1.0538	0.06394	0.12125	0.5	0.5
14	73500000	73960000	14	73500000	73960000	255,255,0	0.82437	0.0803	0.10388	0.5293	0.50284
14	89490000	90390000	14	89490000	90390000	255,255,0	1.7125	0.082555	0.099756	0.82272	0.76938
14	68300000	69320000	14	68300000	69320000	255,255,0	1.7598	0.09677	0.07691	0.8738	0.88003
14	25190000	25610000	14	25190000	25610000	255,255,0	1.4863	0.086064	0.087541	0.63492	0.79819
14	105550000	106000000	14	105550000	106000000	255,255,0	1.1785	0.067466	0.10531	0.52372	0.79644
14	58960000	59490000	14	58960000	59490000	255,255,0	1.4466	0.079949	0.092149	0.80769	0.76781
14	99920000	100420000	14	99920000	100420000	255,255,0	1.3062	0.10938	0.062701	0.752	0.7008
14	69320000	69960000	14	69320000	69960000	255,255,0	1.0609	0.076334	0.086658	0.74316	0.52051
14	60060000	60410000	14	60060000	60410000	255,255,0	1.0833	0.097312	0.065054	0.68954	0.56536
14	95130000	95890000	14	95130000	95890000	255,255,0	1.2204	0.090622	0.070221	0.67313	0.68075
14	70030000	70240000	14	70030000	70240000	255,255,0	1.2797	0.078831	0.081039	0.71818	0.66364
14	61080000	61730000	14	61080000	61730000	255,255,0	1.7043	0.08252	0.074568	0.86458	0.87216
14	71550000	72220000	14	71550000	72220000	255,255,0	1.5652	0.075701	0.081086	0.84403	0.82977
14	45350000	45740000	14	45350000	45740000	255,255,0	1.8421	0.085061	0.070107	0.90789	0.91842
14	77340000	77560000	14	77340000	77560000	255,255,0	1.631	0.066357	0.086503	0.82645	0.80992
14	54830000	55380000	14	54830000	55380000	255,255,0	1.4503	0.075409	0.075806	0.89815	0.67857
14	91330000	91770000	14	91330000	91770000	255,255,0	1.2321	0.071777	0.078541	0.68388	0.61364
14	99290000	99750000	14	99290000	99750000	255,255,0	1.04	0.071603	0.077574	0.54064	0.65836
14	104540000	105120000	14	104540000	105120000	255,255,0	1.7463	0.072187	0.076427	0.84899	0.87753
14	59590000	59930000	14	59590000	59930000	255,255,0	1.8331	0.070295	0.077816	0.89965	0.90657
14	100840000	101370000	14	100840000	101370000	255,255,0	1.3552	0.078037	0.068644	0.77635	0.67094
14	104030000	104500000	14	104030000	104500000	255,255,0	1.0893	0.062548	0.084124	0.63949	0.61413
14	64260000	64800000	14	64260000	64800000	255,255,0	0.79703	0.07653	0.069722	0.51029	0.54047
14	51750000	52260000	14	51750000	52260000	255,255,0	0.93829	0.070825	0.074924	0.56462	0.60154
14	37090000	37690000	14	37090000	37690000	255,255,0	1.5635	0.06971	0.075934	0.77	0.87667
14	39540000	39910000	14	39540000	39910000	255,255,0	1.7182	0.06591	0.079713	0.86842	0.90351
14	35910000	36300000	14	35910000	36300000	255,255,0	1.3672	0.081084	0.063626	0.69737	0.80263
14	81690000	81970000	14	81690000	81970000	255,255,0	1.73	0.054893	0.088948	0.83163	0.85204
14	75590000	75770000	14	75590000	75770000	255,255,0	1.4584	0.06652	0.073704	0.74074	0.74074
14	63830000	64240000	14	63830000	64240000	255,255,0	1.5596	0.082887	0.057037	0.89286	0.74524
14	20420000	20740000	14	20420000	20740000	255,255,0	1.4894	0.08282	0.056857	0.73863	0.78022
14	21130000	21580000	14	21130000	21580000	255,255,0	0.94384	0.076873	0.061616	0.54743	0.50395
14	60800000	61040000	14	60800000	61040000	255,255,0	1.3141	0.05261	0.084993	0.6875	0.77083
14	35040000	35590000	14	35040000	35590000	255,255,0	1.1817	0.081417	0.055615	0.81085	0.54894
14	102850000	103480000	14	102850000	103480000	255,255,0	0.82549	0.056981	0.079526	0.50302	0.51109
14	62330000	62610000	14	62330000	62610000	255,255,0	1.3132	0.074399	0.061393	0.80102	0.69898
14	27240000	27460000	14	27240000	27460000	255,255,0	0.99231	0.065011	0.070331	0.52893	0.57851
14	61920000	62310000	14	61920000	62310000	255,255,0	1.7503	0.061786	0.073457	0.86579	0.90263
14	24050000	24410000	14	24050000	24410000	255,255,0	1.6848	0.056567	0.077952	0.86728	0.77778
14	91940000	92390000	14	91940000	92390000	255,255,0	1.5227	0.073916	0.058176	0.75296	0.83992
14	73740000	73950000	14	73740000	73950000	255,255,0	1.2748	0.044227	0.086977	0.75455	0.73636
14	58560000	58920000	14	58560000	58920000	255,255,0	1.5327	0.065114	0.065517	0.87963	0.81173
14	103520000	104020000	14	103520000	104020000	255,255,0	1.3123	0.073354	0.05675	0.6848	0.7584
14	105830000	106000000	14	105830000	106000000	255,255,0	1.3489	0.036614	0.091984	0.70833	0.70833
14	56560000	56830000	14	56560000	56830000	255,255,0	1.0852	0.042494	0.084513	0.66484	0.66484
14	88400000	88650000	14	88400000	88650000	255,255,0	1.4206	0.086283	0.04056	0.80128	0.67308
14	101370000	102130000	14	101370000	102130000	255,255,0	1.5255	0.069145	0.05733	0.7223	0.88989
14	72960000	73420000	14	72960000	73420000	255,255,0	1.8449	0.067272	0.058859	0.94518	0.89603
14	96010000	96490000	14	96010000	96490000	255,255,0	1.4472	0.059552	0.0663	0.81424	0.7309
14	31960000	32340000	14	31960000	32340000	255,255,0	1.0746	0.068989	0.056446	0.73804	0.50632
14	89100000	89480000	14	89100000	89480000	255,255,0	1.4548	0.060439	0.063191	0.71468	0.80886
14	32720000	33000000	14	32720000	33000000	255,255,0	1.2234	0.057103	0.06626	0.54592	0.82143
14	35600000	35890000	14	35600000	35890000	255,255,0	1.6546	0.052945	0.069143	0.81429	0.88095
14	97020000	97640000	14	97020000	97640000	255,255,0	1.5285	0.054555	0.067442	0.85744	0.73881
14	93690000	94080000	14	93690000	94080000	255,255,0	0.99234	0.052735	0.069132	0.641	0.53018
14	68700000	69310000	14	68700000	69310000	255,255,0	1.3834	0.066439	0.054552	0.51505	0.94516
14	75770000	76120000	14	75770000	76120000	255,255,0	0.97118	0.061407	0.057874	0.5915	0.5915
14	99960000	100150000	14	99960000	100150000	255,255,0	1.1179	0.068194	0.050881	0.67778	0.58889
14	95890000	96020000	14	95890000	96020000	255,255,0	0.92635	0.047886	0.070883	0.5	0.5
14	21150000	21460000	14	21150000	21460000	255,255,0	1.3936	0.066017	0.052385	0.7625	0.65417
14	63850000	64050000	14	63850000	64050000	255,255,0	1.1199	0.091445	0.026411	0.75	0.51
14	21670000	22040000	14	21670000	22040000	255,255,0	1.1987	0.060823	0.056978	0.61111	0.6462
14	76160000	76470000	14	76160000	76470000	255,255,0	1.579	0.059978	0.056671	0.85417	0.84583
14	30740000	31030000	14	30740000	31030000	255,255,0	1.1799	0.056961	0.058684	0.7381	0.65238
14	92600000	93160000	14	92600000	93160000	255,255,0	1.0551	0.061455	0.053945	0.58546	0.63393
14	32390000	32720000	14	32390000	32720000	255,255,0	1.0873	0.058308	0.056486	0.59926	0.69485
14	102420000	102820000	14	102420000	102820000	255,255,0	1.07	0.061129	0.053527	0.5975	0.6725
14	70280000	70510000	14	70280000	70510000	255,255,0	1.3379	0.065566	0.047579	0.76105	0.77494
14	69320000	69580000	14	69320000	69580000	255,255,0	1.6862	0.067501	0.044098	0.87574	0.81657
14	50320000	50580000	14	50320000	50580000	255,255,0	1.7338	0.061831	0.049601	0.86391	0.87574
14	91630000	91770000	14	91630000	91770000	255,255,0	1.0177	0.053878	0.057179	0.53061	0.57143
14	81410000	81650000	14	81410000	81650000	255,255,0	1.4435	0.047362	0.061269	0.79861	0.74306
14	67840000	68240000	14	67840000	68240000	255,255,0	1.3441	0.046738	0.061855	0.7925	0.7875
14	68380000	68710000	14	68380000	68710000	255,255,0	1.0764	0.067209	0.040817	0.71691	0.58456
14	90740000	91190000	14	90740000	91190000	255,255,0	1.4484	0.054036	0.053837	0.79644	0.77668
14	94470000	94640000	14	94470000	94640000	255,255,0	1.1629	0.054993	0.052767	0.625	0.65278
14	50080000	50290000	14	50080000	50290000	255,255,0	1.3246	0.051367	0.056228	0.79091	0.75455
